8,"6 cylinder ""Boxer""",6 cylindres boxer,6-Zylinder Boxer,6 Cilindri Boxer,"""Boxer"" de 6 Cilindros","6-cylindrig ""boxer""",Boxer 6 cilindros,,1997Boxster25,"Engine Type (in format ""48 valve, V-12"")",!showcase
10,2480cc,2480cc,2480 ccm,2480cc,2480cc,2480cc,2480cc,,1997Boxster25,Displacement  (cc),!showcase
12,204bhp @ 6000rpm,204 ch à 6000 tr/mn,204 PS bei 6000 U/min.,204bhp @ 6000rpm,204 cv @ 6000 rpm,204 hk @ 6000 v/min,204 hp à 6000 rpm,,1997Boxster25,Horsepower (bhp or Kw  @  rpm),!showcase
14,181lb-ft @ 4500rpm,25 mkg à 4500 tr/mn,245 Nm bei 4500 U/min.,181lb-ft @ 4500rpm,25 kgm @ 4500 rpm,245 Nm @ 4500 v/min,25 kgm à 4500 rpm,,1997Boxster25,Torque (lb-ft or Nm @ rpm),!showcase
16,6.9,"6""9","6,9 sek.",6.9 sec.,"6,9 seg","6,9 s","6,9 seg",,1997Boxster25,"Acceleration (0-60 mph, or 0-100 Km/h, in seconds)",!showcase
18,149 mph,240 km/h,240 km/h,240km/h,240km/h,240km/h,240km/h,,1997Boxster25,Top Speed (mph) - please also supply in km/h,!showcase
20,,,,,,,,,1997Boxster25,,!showcase
22,,,,,,,,,1997Boxster25,GENERAL DATA,!showcase
24,1250Kg,1250 Kg,1250 kg,1250Kg,1250Kg,1250Kg,1250Kg,,1997Boxster25,Weight (kerb - kg),!showcase
26,4340 mm,4340  mm,4340  mm,4340 mm,4340 mm,4340 mm,"4,34m",,1997Boxster25,Length ( mm),!showcase
28,1780 mm,1780  mm,1780  mm,1780 mm,1780 mm,1780 mm,"1,78m",,1997Boxster25,Width ( mm),!showcase
30,1290 mm,1290  mm,1290  mm,1290 mm,1290 mm,1290 mm,"1,29m",,1997Boxster25,Height ( mm),!showcase
32,2415 mm,2415  mm,2415  mm,2415 mm,2415 mm,2415 mm,"2,415m",,1997Boxster25,Wheelbase ( mm),!showcase
34,,,,,,,,,1997Boxster25,,!showcase
36,,,,,,,,,1997Boxster25,PERFORMANCE DATA,!showcase
38,,,,,,,,,1997Boxster25,"Engine Type (in format ""48 valve, V-12"")",!showcase
40,,,,,,,,,1997Boxster25,Displacement  (cc),!showcase
42,,,,,,,,,1997Boxster25,Horsepower (bhp or Kw  @  rpm),!showcase
44,,,,,,,,,1997Boxster25,Torque (lb-ft or Nm @ rpm),!showcase
46,,,,,,,,,1997Boxster25,"Acceleration (0-60 mph, or 0-100 Km/h, in seconds)",!showcase
48,,,,,,,,,1997Boxster25,Top Speed (mph or km/h),!showcase
50,6700 rpm,6700 tr/mn,6700 U/min.,6700 rpm,6700 rpm,6700 v/min,6700 rpm,,1997Boxster25,Maximum Engine Speed (rpm),!showcase
52,11.0:1,"11,0:1","11,0:1",11.0:1,"11,0:1","11,0:1","11,0:1",,1997Boxster25,Compression Ratio (I.e. 9.6:1),!showcase
54,,,,,,,,,1997Boxster25,,!showcase
56,,,,,,,,,1997Boxster25,CHASSIS & DRIVETRAIN,!showcase
58,Mid-engine / Rear-drive,Moteur central / Propulsion,Mittelmotor / Heckantrieb,Motore Cent. / Trazione Post.,Motor med. / Tracción tras.,Mittmotor / Bakhjulsdrift,Motor Central / Tração Traseira,,1997Boxster25,"Layout (e.g. front engine, rear drive)",!showcase
60,Ventilated Disks,Disques ventilés,innenbelüftete Scheiben,Dischi ventilati,Discos Ventilados,Ventilerade skivor,Discos Ventilados,,1997Boxster25,Brakes – front,!showcase
62,Ventilated Disks,Disques ventilés,innenbelüftete Scheiben,Dischi ventilati,Discos Ventilados,Ventilerade skivor,Discos Ventilados,,1997Boxster25,Brakes – rear,!showcase
64,6 x 16in,152 x 406  mm,152 x 406 mm,152 x 406 mm,152 x 406 mm,152 x 406 mm,152 x 406 mm,,1997Boxster25,Wheels (front),!showcase
66,7 x 16in,178 x 406  mm,178 x 406 mm,178 x 406 mm,178 x 406 mm,178 x 406 mm,178 x 406 mm,,1997Boxster25,Wheels (rear),!showcase
68,205/55 ZR 16,205/55 ZR 16,205/55 ZR 16,205/55 ZR 16,205/55 ZR 16,205/55 ZR 16,205/55 ZR 16,,1997Boxster25,"Tires, Front",!showcase
70,225/50 ZR 16,225/50 ZR 16,225/50 ZR 16,225/50 ZR 16,225/50 ZR 16,225/50 ZR 16,225/50 ZR 16,,1997Boxster25,"Tires, Rear",!showcase
72,3.5,"3,5","3,5",3.5,"3,5","3,5","3,5",,1997Boxster25,Gear Ratio - 1st Gear,!showcase
74,2.12,"2,12","2,12",2.12,"2,12","2,12","2,12",,1997Boxster25,Gear Ratio - 2nd Gear,!showcase
76,1.43,"1,43","1,43",1.43,"1,43","1,43","1,43",,1997Boxster25,Gear Ratio - 3rd Gear,!showcase
78,1.03,"1,03","1,03",1.03,"1,03","1,03","1,03",,1997Boxster25,Gear Ratio - 4th Gear,!showcase
80,0.79,"0,79","0,79",0.79,"0,79","0,79","0,79",,1997Boxster25,Gear Ratio - 5th Gear,!showcase
82,N/A,n.c.,N/V,n.d.,n/d,Ej tillg.,N/A,,1997Boxster25,Gear Ratio - 6th Gear,!showcase
84,3.89:1,"3,89:1","3,89:1",3.89:1,"3,89:1","3,89:1","3,89:1",,1997Boxster25,Gear Ratio - Final Drive,!showcase
86,-3.44,"-3,44","-3,44",-3.44,"-3,44","-3,44","-3,44",,1997Boxster25,Gear Ratio - Reverse,!showcase
88,5-Speed,5,5-Gang,5-Marce,5 vel., 5-växlad,5 marchas,,1997Boxster25,Gearbox (e.g. 5 speed),!showcase
90,Manual,Manuelle,Manuell,Manuale,Manual,Manuell,Manual,,1997Boxster25,Transmission type (manual or automatic),!showcase




,,,,,,,,,,,
2,1998 911 (996) Carrera Coupe 3.4,,,,,,,,1998996CarreraCoupe34,STAT DATA GROUPINGS,!showcase
4,,,,,,,,,1998996CarreraCoupe34,,!showcase
6,American,French,German,Italian,Spanish,Swedish,Portugese,,1998996CarreraCoupe34,STATS AT A GLANCE,!showcase
8,"6 cylinder ""Boxer""",6 cylindres boxer,6-Zylinder Boxer,6 Cilindri Boxer,"""Boxer"" de 6 Cilindros","6-cylindrig ""boxer""",Boxer 6 cilindros,,1998996CarreraCoupe34,"Engine Type (in format ""48 valve, V-12"")",!showcase
10,3387cc,3387cc,3387 ccm,3387cc,3387cc,3387cc,3387cc,,1998996CarreraCoupe34,Displacement  (cc),!showcase
12,300bhp @ 6800rpm,300 ch à 6800 tr/mn,300 PS bei 6800 U/min.,300bhp @ 6800rpm,300 cv @ 6800 rpm,300 hk @ 6800 v/min,300 hp à 6800 rpm,,1998996CarreraCoupe34,Horsepower (bhp or Kw  @  rpm),!showcase
14,258lb-ft @ 4600rpm,"35,7 mkg à 4600 tr/mn",350 Nm bei 4600 U/min.,258lb-ft @ 4600rpm,"35,7 kgm @ 4600 rpm",350 Nm @ 4600 v/min,"35,7 kgm à 4600 rpm",,1998996CarreraCoupe34,Torque (lb-ft or Nm @ rpm),!showcase
16,5.2,"5""2","5,2 sek.",5.2 sec.,"5,2 seg","5,2 s","5,2 seg",,1998996CarreraCoupe34,"Acceleration (0-60 mph, or 0-100 Km/h, in seconds)",!showcase
18,174 mph,280 km/h,280 km/h,280km/h,280km/h,280km/h,280km/h,,1998996CarreraCoupe34,Top Speed (mph) - please also supply in km/h,!showcase
20,,,,,,,,,1998996CarreraCoupe34,,!showcase
22,,,,,,,,,1998996CarreraCoupe34,GENERAL DATA,!showcase
24,1320Kg,1320 Kg,1320 kg,1320Kg,1320Kg,1320Kg,1320Kg,,1998996CarreraCoupe34,Weight (kerb - kg),!showcase
26,4430 mm,4430  mm,4430  mm,4430 mm,4430 mm,4430 mm,"4,43m",,1998996CarreraCoupe34,Length ( mm),!showcase
28,1765 mm,1765  mm,1765  mm,1765 mm,1765 mm,1765 mm,"1,765m",,1998996CarreraCoupe34,Width ( mm),!showcase
30,1305 mm,1305  mm,1305  mm,1305 mm,1305 mm,1305 mm,"1,305m",,1998996CarreraCoupe34,Height ( mm),!showcase
32,2350 mm,2350  mm,2350  mm,2350 mm,2350 mm,2350 mm,"2,350m",,1998996CarreraCoupe34,Wheelbase ( mm),!showcase
34,,,,,,,,,1998996CarreraCoupe34,,!showcase
36,,,,,,,,,1998996CarreraCoupe34,PERFORMANCE DATA,!showcase
38,,,,,,,,,1998996CarreraCoupe34,"Engine Type (in format ""48 valve, V-12"")",!showcase
40,,,,,,,,,1998996CarreraCoupe34,Displacement  (cc),!showcase
42,,,,,,,,,1998996CarreraCoupe34,Horsepower (bhp or Kw  @  rpm),!showcase
44,,,,,,,,,1998996CarreraCoupe34,Torque (lb-ft or Nm @ rpm),!showcase
46,,,,,,,,,1998996CarreraCoupe34,"Acceleration (0-60 mph, or 0-100 Km/h, in seconds)",!showcase
48,,,,,,,,,1998996CarreraCoupe34,Top Speed (mph or km/h),!showcase
50,7300 rpm,7300 tr/mn,7300 U/min.,7300 rpm,7300 rpm,7300 v/min,7300 rpm,,1998996CarreraCoupe34,Maximum Engine Speed (rpm),!showcase
52,11.3:1,"11,3:1","11,3:1",11.3:1,"11,3:1","11,3:1","11,3:1",,1998996CarreraCoupe34,Compression Ratio (I.e. 9.6:1),!showcase
54,,,,,,,,,1998996CarreraCoupe34,,!showcase
56,,,,,,,,,1998996CarreraCoupe34,CHASSIS & DRIVETRAIN,!showcase
58,Rear-engine / Rear-drive,Moteur arrière / Propulsion,Heckmotor / Heckantrieb,Motore Post. / Trazione Post.,Motor post. / Tracción tras.,Svansmotor / Bakhjulsdrift,Motor Traseiro / Tração Traseira,,1998996CarreraCoupe34,"Layout (e.g. front engine, rear drive)",!showcase
60,Cross-Drilled Disks,Disques percés,"Innenbel., gelochte Scheiben",Dischi Forati,Discos Perforados,Borrade skivor,Discos perfurados em cruz,,1998996CarreraCoupe34,Brakes – front,!showcase
62,Cross-Drilled Disks,Disques percés,"Innenbel., gelochte Scheiben",Dischi Forati,Discos Perforados,Borrade skivor,Discos perfurados em cruz,,1998996CarreraCoupe34,Brakes – rear,!showcase
64,7 x 17in,178 x 432  mm,178 x 432 mm,178 x 432 mm,178 x 432 mm,178 x 432 mm,178 x 432 mm,,1998996CarreraCoupe34,Wheels (front),!showcase
66,9 x 17in,229 x 432  mm,229 x 432 mm,229 x 432 mm,229 x 432 mm,229 x 432 mm,229 x 432 mm,,1998996CarreraCoupe34,Wheels (rear),!showcase
68,205/50 ZR 17,205/50 ZR 17,205/50 ZR 17,205/50 ZR 17,205/50 ZR 17,205/50 ZR 17,205/50 ZR 17,,1998996CarreraCoupe34,"Tires, Front",!showcase
70,255/40 ZR 17,255/40 ZR 17,255/40 ZR 17,255/40 ZR 17,255/40 ZR 17,255/40 ZR 17,255/40 ZR 17,,1998996CarreraCoupe34,"Tires, Rear",!showcase
72,3.82,"3,82","3,82",3.82,"3,82","3,82","3,82",,1998996CarreraCoupe34,Gear Ratio - 1st Gear,!showcase
74,2.2,"2,2","2,2",2.2,"2,2","2,2","2,2",,1998996CarreraCoupe34,Gear Ratio - 2nd Gear,!showcase
76,1.52,"1,52","1,52",1.52,"1,52","1,52","1,52",,1998996CarreraCoupe34,Gear Ratio - 3rd Gear,!showcase
78,1.22,"1,22","1,22",1.22,"1,22","1,22","1,22",,1998996CarreraCoupe34,Gear Ratio - 4th Gear,!showcase
80,1.02,"1,02","1,02",1.02,"1,02","1,02","1,02",,1998996CarreraCoupe34,Gear Ratio - 5th Gear,!showcase
82,0.84,"0,84","0,84",0.84,"0,84","0,84","0,84",,1998996CarreraCoupe34,Gear Ratio - 6th Gear,!showcase
84,3.44:1,"3,44:1","3,44:1",3.44:1,"3,44:1","3,44:1","3,44:1",,1998996CarreraCoupe34,Gear Ratio - Final Drive,!showcase
86,-3.55,"3,55","3,55",-3.55,"3,55","3,55","3,55",,1998996CarreraCoupe34,Gear Ratio - Reverse,!showcase
88,6-Speed,6,6-Gang,6-Marce,6 vel.,6-växlad,6 marchas,,1998996CarreraCoupe34,Gearbox (e.g. 5 speed),!showcase
90,Manual,Manuelle,Manuell,Manuale,Manual,Manuell,Manual,,1998996CarreraCoupe34,Transmission type (manual or automatic),!showcase



,,,,,,,,,,,
,,,,,,,,,,,
2,1998 911 (996) Carrera Cabrio 3.4,,,,,,,,1998996CarreraCabrio34,STAT DATA GROUPINGS,!showcase
4,,,,,,,,,1998996CarreraCabrio34,,!showcase
6,American,French,German,Italian,Spanish,Swedish,Portugese,,1998996CarreraCabrio34,STATS AT A GLANCE,!showcase
8,"6 cylinder ""Boxer""",6 cylindres boxer,6-Zylinder Boxer,6 Cilindri Boxer,"""Boxer"" de 6 Cilindros","6-cylindrig ""boxer""",Boxer 6 cilindros,,1998996CarreraCabrio34,"Engine Type (in format ""48 valve, V-12"")",!showcase
10,3387cc,3387cc,3387 ccm,3387cc,3387cc,3387cc,3387cc,,1998996CarreraCabrio34,Displacement  (cc),!showcase
12,300bhp @ 6800rpm,300 ch à 6800 tr/mn,300 PS bei 6800 U/min.,300bhp @ 6800rpm,300 cv @ 6800 rpm,300 hk @ 6800 v/min,300 hp à 6800 rpm,,1998996CarreraCabrio34,Horsepower (bhp or Kw  @  rpm),!showcase
14,258lb-ft @ 4600rpm,"35,7 mkg à 4600 tr/mn",350 Nm bei 4600 U/min.,258lb-ft @ 4600rpm,"35,7 kgm @ 4600 rpm",350 Nm @ 4600 v/min,"35,7 kgm à 4600 rpm",,1998996CarreraCabrio34,Torque (lb-ft or Nm @ rpm),!showcase
16,5.2,"5""2","5,2 sek.",5.2 sec.,"5,2 seg","5,2 s","5,2 seg",,1998996CarreraCabrio34,"Acceleration (0-60 mph, or 0-100 Km/h, in seconds)",!showcase
18,174 mph,280 km/h,280 km/h,280km/h,280km/h,280km/h,280km/h,,1998996CarreraCabrio34,Top Speed (mph) - please also supply in km/h,!showcase
20,,,,,,,,,1998996CarreraCabrio34,,!showcase
22,,,,,,,,,1998996CarreraCabrio34,GENERAL DATA,!showcase
24,1395Kg,1395 Kg,1395 kg,1395Kg,1395Kg,1395Kg,1395Kg,,1998996CarreraCabrio34,Weight (kerb - kg),!showcase
26,4430 mm,4430  mm,4430  mm,4430 mm,4430 mm,4430 mm,"4,43m",,1998996CarreraCabrio34,Length ( mm),!showcase
28,1765 mm,1765  mm,1765  mm,1765 mm,1765 mm,1765 mm,"1,765m",,1998996CarreraCabrio34,Width ( mm),!showcase
30,1305 mm,1305  mm,1305  mm,1305 mm,1305 mm,1305 mm,"1,305m",,1998996CarreraCabrio34,Height ( mm),!showcase
32,2350 mm,2350  mm,2350  mm,2350 mm,2350 mm,2350 mm,"2,350m",,1998996CarreraCabrio34,Wheelbase ( mm),!showcase
34,,,,,,,,,1998996CarreraCabrio34,,!showcase
36,,,,,,,,,1998996CarreraCabrio34,PERFORMANCE DATA,!showcase
38,,,,,,,,,1998996CarreraCabrio34,"Engine Type (in format ""48 valve, V-12"")",!showcase
40,,,,,,,,,1998996CarreraCabrio34,Displacement  (cc),!showcase
42,,,,,,,,,1998996CarreraCabrio34,Horsepower (bhp or Kw  @  rpm),!showcase
44,,,,,,,,,1998996CarreraCabrio34,Torque (lb-ft or Nm @ rpm),!showcase
46,,,,,,,,,1998996CarreraCabrio34,"Acceleration (0-60 mph, or 0-100 Km/h, in seconds)",!showcase
48,,,,,,,,,1998996CarreraCabrio34,Top Speed (mph or km/h),!showcase
50,7300 rpm,7300 tr/mn,7300 U/min.,7300 rpm,7300 rpm,7300 v/min,7300 rpm,,1998996CarreraCabrio34,Maximum Engine Speed (rpm),!showcase
52,11.3:1,"11,3:1","11,3:1",11.3:1,"11,3:1","11,3:1","11,3:1",,1998996CarreraCabrio34,Compression Ratio (I.e. 9.6:1),!showcase
54,,,,,,,,,1998996CarreraCabrio34,,!showcase
56,,,,,,,,,1998996CarreraCabrio34,CHASSIS & DRIVETRAIN,!showcase
58,Rear-engine / Rear-drive,Moteur arrière / Propulsion,Heckmotor / Heckantrieb,Motore Post. / Trazione Post.,Motor post. / Tracción tras.,Svansmotor / Bakhjulsdrift,Motor Traseiro / Tração Traseira,,1998996CarreraCabrio34,"Layout (e.g. front engine, rear drive)",!showcase
60,Cross-Drilled Disks,Disques percés,"Innenbel., gelochte Scheiben",Dischi Forati,Discos Perforados,Borrade skivor,Discos perfurados em cruz,,1998996CarreraCabrio34,Brakes – front,!showcase
62,Cross-Drilled Disks,Disques percés,"Innenbel., gelochte Scheiben",Dischi Forati,Discos Perforados,Borrade skivor,Discos perfurados em cruz,,1998996CarreraCabrio34,Brakes – rear,!showcase
64,7 x 17in,178 x 432  mm,178 x 432 mm,178 x 432 mm,178 x 432 mm,178 x 432 mm,178 x 432 mm,,1998996CarreraCabrio34,Wheels (front),!showcase
66,9 x 17in,229 x 432  mm,229 x 432 mm,229 x 432 mm,229 x 432 mm,229 x 432 mm,229 x 432 mm,,1998996CarreraCabrio34,Wheels (rear),!showcase
68,205/50 ZR 17,205/50 ZR 17,205/50 ZR 17,205/50 ZR 17,205/50 ZR 17,205/50 ZR 17,205/50 ZR 17,,1998996CarreraCabrio34,"Tires, Front",!showcase
70,255/40 ZR 17,255/40 ZR 17,255/40 ZR 17,255/40 ZR 17,255/40 ZR 17,255/40 ZR 17,255/40 ZR 17,,1998996CarreraCabrio34,"Tires, Rear",!showcase
72,3.82,"3,82","3,82",3.82,"3,82","3,82","3,82",,1998996CarreraCabrio34,Gear Ratio - 1st Gear,!showcase
74,2.2,"2,2","2,2",2.2,"2,2","2,2","2,2",,1998996CarreraCabrio34,Gear Ratio - 2nd Gear,!showcase
76,1.52,"1,52","1,52",1.52,"1,52","1,52","1,52",,1998996CarreraCabrio34,Gear Ratio - 3rd Gear,!showcase
78,1.22,"1,22","1,22",1.22,"1,22","1,22","1,22",,1998996CarreraCabrio34,Gear Ratio - 4th Gear,!showcase
80,1.02,"1,02","1,02",1.02,"1,02","1,02","1,02",,1998996CarreraCabrio34,Gear Ratio - 5th Gear,!showcase
82,0.84,"0,84","0,84",0.84,"0,84","0,84","0,84",,1998996CarreraCabrio34,Gear Ratio - 6th Gear,!showcase
84,3.44:1,"3,44:1","3,44:1",3.44:1,"3,44:1","3,44:1","3,44:1",,1998996CarreraCabrio34,Gear Ratio - Final Drive,!showcase
86,-3.55,"3,55","3,55",-3.55,"3,55","3,55","3,55",,1998996CarreraCabrio34,Gear Ratio - Reverse,!showcase
88,6-Speed,6,6-Gang,6-Marce,6 vel.,6-växlad,6 marchas,,1998996CarreraCabrio34,Gearbox (e.g. 5 speed),!showcase
90,Manual,Manuelle,Manuell,Manuale,Manual,Manuell,Manual,,1998996CarreraCabrio34,Transmission type (manual or automatic),!showcase




,,,,,,,,,,,
2,1999 911 (996) Carrera 4 Coupe 3.4,,,,,,,,1999996Carrera4Coupe34,STAT DATA GROUPINGS,!showcase
4,,,,,,,,,1999996Carrera4Coupe34,,!showcase
6,American,French,German,Italian,Spanish,Swedish,Portugese,,1999996Carrera4Coupe34,STATS AT A GLANCE,!showcase
8,"6 cylinder ""Boxer""",6 cylindres boxer,6-Zylinder Boxer,6 Cilindri Boxer,"""Boxer"" de 6 Cilindros","6-cylindrig ""boxer""",Boxer 6 cilindros,,1999996Carrera4Coupe34,"Engine Type (in format ""48 valve, V-12"")",!showcase
10,3387cc,3387cc,3387 ccm,3387cc,3387cc,3387cc,3387cc,,1999996Carrera4Coupe34,Displacement  (cc),!showcase
12,300bhp @ 6800rpm,300 ch à 6800 tr/mn,300 PS bei 6800 U/min.,300bhp @ 6800rpm,300 cv @ 6800 rpm,300 hk @ 6800 v/min,300 hp à 6800 rpm,,1999996Carrera4Coupe34,Horsepower (bhp or Kw  @  rpm),!showcase
14,258lb-ft @ 4600rpm,"35,7 mkg à 4600 tr/mn",350 Nm bei 4600 U/min.,258lb-ft @ 4600rpm,"35,7 kgm @ 4600 rpm",350 Nm @ 4600 v/min,"35,7 kgm à 4600 rpm",,1999996Carrera4Coupe34,Torque (lb-ft or Nm @ rpm),!showcase
16,5.2,"5""2","5,2 sek.",5.2 sec.,"5,2 seg","5,2 s","5,2 seg",,1999996Carrera4Coupe34,"Acceleration (0-60 mph, or 0-100 Km/h, in seconds)",!showcase
18,174 mph,280 km/h,280 km/h,280km/h,280km/h,280km/h,280km/h,,1999996Carrera4Coupe34,Top Speed (mph) - please also supply in km/h,!showcase
20,,,,,,,,,1999996Carrera4Coupe34,,!showcase
22,,,,,,,,,1999996Carrera4Coupe34,GENERAL DATA,!showcase
24,1375Kg,1375 Kg,1375 kg,1375Kg,1375Kg,1375Kg,1375Kg,,1999996Carrera4Coupe34,Weight (kerb - kg),!showcase
26,4430 mm,4430  mm,4430  mm,4430 mm,4430 mm,4430 mm,"4,43m",,1999996Carrera4Coupe34,Length ( mm),!showcase
28,1765 mm,1765  mm,1765  mm,1765 mm,1765 mm,1765 mm,"1,765m",,1999996Carrera4Coupe34,Width ( mm),!showcase
30,1305 mm,1305  mm,1305  mm,1305 mm,1305 mm,1305 mm,"1,305m",,1999996Carrera4Coupe34,Height ( mm),!showcase
32,2350 mm,2350  mm,2350  mm,2350 mm,2350 mm,2350 mm,"2,350m",,1999996Carrera4Coupe34,Wheelbase ( mm),!showcase
34,,,,,,,,,1999996Carrera4Coupe34,,!showcase
36,,,,,,,,,1999996Carrera4Coupe34,PERFORMANCE DATA,!showcase
38,,,,,,,,,1999996Carrera4Coupe34,"Engine Type (in format ""48 valve, V-12"")",!showcase
40,,,,,,,,,1999996Carrera4Coupe34,Displacement  (cc),!showcase
42,,,,,,,,,1999996Carrera4Coupe34,Horsepower (bhp or Kw  @  rpm),!showcase
44,,,,,,,,,1999996Carrera4Coupe34,Torque (lb-ft or Nm @ rpm),!showcase
46,,,,,,,,,1999996Carrera4Coupe34,"Acceleration (0-60 mph, or 0-100 Km/h, in seconds)",!showcase
48,,,,,,,,,1999996Carrera4Coupe34,Top Speed (mph or km/h),!showcase
50,7300 rpm,7300 tr/mn,7300 U/min.,7300 rpm,7300 rpm,7300 v/min,7300 rpm,,1999996Carrera4Coupe34,Maximum Engine Speed (rpm),!showcase
52,11.3:1,"11,3:1","11,3:1",11.3:1,"11,3:1","11,3:1","11,3:1",,1999996Carrera4Coupe34,Compression Ratio (I.e. 9.6:1),!showcase
54,,,,,,,,,1999996Carrera4Coupe34,,!showcase
56,,,,,,,,,1999996Carrera4Coupe34,CHASSIS & DRIVETRAIN,!showcase
58,Rear-engine / All-Wheel-drive,moteur arr./trans.intégrale,Heckmotor / Allradantrieb,Motore Post. / Trazione Post.,Motor post. /  Tracción 4X4 ,Svansmotor / Fyrhulsdrift,Motor Traseiro / Tração Traseira,,1999996Carrera4Coupe34,"Layout (e.g. front engine, rear drive)",!showcase
60,Cross-Drilled Disks,Disques percés,"Innenbel., gelochte Scheiben",Dischi Forati,Discos Perforados,Borrade skivor,Discos perfurados em cruz,,1999996Carrera4Coupe34,Brakes – front,!showcase
62,Cross-Drilled Disks,Disques percés,"Innenbel., gelochte Scheiben",Dischi Forati,Discos Perforados,Borrade skivor,Discos perfurados em cruz,,1999996Carrera4Coupe34,Brakes – rear,!showcase
64,7 x 17in,178 x 432  mm,178 x 432 mm,178 x 432 mm,178 x 432 mm,178 x 432 mm,178 x 432 mm,,1999996Carrera4Coupe34,Wheels (front),!showcase
66,9 x 17in,229 x 432  mm,229 x 432 mm,229 x 432 mm,229 x 432 mm,229 x 432 mm,229 x 432 mm,,1999996Carrera4Coupe34,Wheels (rear),!showcase
68,205/50 ZR 17,205/50 ZR 17,205/50 ZR 17,205/50 ZR 17,205/50 ZR 17,205/50 ZR 17,205/50 ZR 17,,1999996Carrera4Coupe34,"Tires, Front",!showcase
70,255/40 ZR 17,255/40 ZR 17,255/40 ZR 17,255/40 ZR 17,255/40 ZR 17,255/40 ZR 17,255/40 ZR 17,,1999996Carrera4Coupe34,"Tires, Rear",!showcase
72,3.82,"3,82","3,82",3.82,"3,82","3,82","3,82",,1999996Carrera4Coupe34,Gear Ratio - 1st Gear,!showcase
74,2.2,"2,2","2,2",2.2,"2,2","2,2","2,2",,1999996Carrera4Coupe34,Gear Ratio - 2nd Gear,!showcase
76,1.52,"1,52","1,52",1.52,"1,52","1,52","1,52",,1999996Carrera4Coupe34,Gear Ratio - 3rd Gear,!showcase
78,1.22,"1,22","1,22",1.22,"1,22","1,22","1,22",,1999996Carrera4Coupe34,Gear Ratio - 4th Gear,!showcase
80,1.02,"1,02","1,02",1.02,"1,02","1,02","1,02",,1999996Carrera4Coupe34,Gear Ratio - 5th Gear,!showcase
82,0.84,"0,84","0,84",0.84,"0,84","0,84","0,84",,1999996Carrera4Coupe34,Gear Ratio - 6th Gear,!showcase
84,3.44:1,"3,44:1","3,44:1",3.44:1,"3,44:1","3,44:1","3,44:1",,1999996Carrera4Coupe34,Gear Ratio - Final Drive,!showcase
86,-3.55,"3,55","3,55",-3.55,"3,55","3,55","3,55",,1999996Carrera4Coupe34,Gear Ratio - Reverse,!showcase
88,6-Speed,6,6-Gang,6-Marce,6 vel.,6-växlad,6 marchas,,1999996Carrera4Coupe34,Gearbox (e.g. 5 speed),!showcase
90,Manual,Manuelle,Manuell,Manuale,Manual,Manuell,Manual,,1999996Carrera4Coupe34,Transmission type (manual or automatic),!showcase



,,,,,,,,,,,
,,,,,,,,,,,
2,1999 911 (996) Carrera 4 Cabrio 3.4,,,,,,,,1999996Carrera4Cabrio34,STAT DATA GROUPINGS,!showcase
4,,,,,,,,,1999996Carrera4Cabrio34,,!showcase
6,American,French,German,Italian,Spanish,Swedish,Portugese,,1999996Carrera4Cabrio34,STATS AT A GLANCE,!showcase
8,"6 cylinder ""Boxer""",6 cylindres boxer,6-Zylinder Boxer,6 Cilindri Boxer,"""Boxer"" de 6 Cilindros","6-cylindrig ""boxer""",Boxer 6 cilindros,,1999996Carrera4Cabrio34,"Engine Type (in format ""48 valve, V-12"")",!showcase
10,3387cc,3387cc,3387 ccm,3387cc,3387cc,3387cc,3387cc,,1999996Carrera4Cabrio34,Displacement  (cc),!showcase
12,300bhp @ 6800rpm,300 ch à 6800 tr/mn,300 PS bei 6800 U/min.,300bhp @ 6800rpm,300 cv @ 6800 rpm,300 hk @ 6800 v/min,300 hp à 6800 rpm,,1999996Carrera4Cabrio34,Horsepower (bhp or Kw  @  rpm),!showcase
14,258lb-ft @ 4600rpm,"35,7 mkg à 4600 tr/mn",350 Nm bei 4600 U/min.,258lb-ft @ 4600rpm,"35,7 kgm @ 4600 rpm",350 Nm @ 4600 v/min,"35,7 kgm à 4600 rpm",,1999996Carrera4Cabrio34,Torque (lb-ft or Nm @ rpm),!showcase
16,5.4,"5""4","5,4 sek.",5.4 sec.,"5,4 seg","5,4 s","5,4 seg",,1999996Carrera4Cabrio34,"Acceleration (0-60 mph, or 0-100 Km/h, in seconds)",!showcase
18,174 mph,280 km/h,280 km/h,280km/h,280km/h,280km/h,280km/h,,1999996Carrera4Cabrio34,Top Speed (mph) - please also supply in km/h,!showcase
20,,,,,,,,,1999996Carrera4Cabrio34,,!showcase
22,,,,,,,,,1999996Carrera4Cabrio34,GENERAL DATA,!showcase
24,1450Kg,1450 Kg,1450 kg,1450Kg,1450Kg,1450Kg,1450Kg,,1999996Carrera4Cabrio34,Weight (kerb - kg),!showcase
26,4430 mm,4430  mm,4430  mm,4430 mm,4430 mm,4430 mm,"4,43m",,1999996Carrera4Cabrio34,Length ( mm),!showcase
28,1765 mm,1765  mm,1765  mm,1765 mm,1765 mm,1765 mm,"1,765m",,1999996Carrera4Cabrio34,Width ( mm),!showcase
30,1305 mm,1305  mm,1305  mm,1305 mm,1305 mm,1305 mm,"1,305m",,1999996Carrera4Cabrio34,Height ( mm),!showcase
